data,mes,ano,canal,status,cliente,quantidade,valor,customer_count,empresa
2026-07-29,Julho,2026,Chat,Resolvido,Pampa Alimentos,1,89.27,1,Redorai
2026-07-29,Julho,2026,E-mail,Resolvido,Terra Nova,1,137.83,1,Redorai
2026-07-29,Julho,2026,E-mail,Em andamento,Verde Agro,1,43.31,1,Redorai
2026-07-29,Julho,2026,Chat,Pendente,Delta Log,1,104.26,1,Redorai
2026-07-30,Julho,2026,Chat,Em andamento,Maré Energia,1,45.90,1,Redorai
2026-07-30,Julho,2026,Telefone,Em andamento,Nimbus SA,1,68.51,1,Redorai
2026-07-30,Julho,2026,Chat,Escalado,Pulse Varejo,1,96.63,1,Redorai
2026-07-30,Julho,2026,E-mail,Resolvido,Céu Soft,1,180.28,1,Redorai
2026-07-30,Julho,2026,E-mail,Em andamento,Serra Café,1,179.73,1,Redorai
2026-07-30,Julho,2026,WhatsApp,Aberto,Orbit Educação,1,132.81,1,Redorai
2026-07-30,Julho,2026,Telefone,Em andamento,Atlas Ltda,1,114.66,1,Redorai
2026-07-30,Julho,2026,Telefone,Escalado,Maré Energia,1,173.13,1,Redorai
2026-07-30,Julho,2026,WhatsApp,Em andamento,Helix Saúde,1,138.75,1,Redorai
2026-07-31,Julho,2026,Telefone,Resolvido,Aurora Moda,1,188.05,1,Redorai
2026-07-31,Julho,2026,E-mail,Escalado,Pulse Varejo,1,216.05,1,Redorai
2026-07-31,Julho,2026,Telefone,Resolvido,Forge Engenharia,1,45.83,1,Redorai
2026-07-31,Julho,2026,Portal,Em andamento,Costa Farma,1,55.51,1,Redorai
2026-07-31,Julho,2026,Telefone,Resolvido,Maré Energia,1,24.95,1,Redorai
2026-07-31,Julho,2026,E-mail,Em andamento,Rio Branco,1,109.35,1,Redorai
2026-07-31,Julho,2026,Portal,Aberto,Pampa Alimentos,1,66.73,1,Redorai
2026-07-31,Julho,2026,WhatsApp,Em andamento,Atlas Ltda,1,126.26,1,Redorai
2026-07-31,Julho,2026,WhatsApp,Pendente,Maré Energia,1,18.59,1,Redorai
2026-07-31,Julho,2026,E-mail,Em andamento,Terra Nova,1,37.90,1,Redorai
2026-07-31,Julho,2026,Portal,Resolvido,Serra Café,1,65.97,1,Redorai
2026-08-01,Agosto,2026,Chat,Resolvido,Orbit Educação,1,144.75,1,Redorai
2026-08-02,Agosto,2026,WhatsApp,Resolvido,Céu Soft,1,156.24,1,Redorai
2026-08-02,Agosto,2026,Portal,Em andamento,Boa Vista,1,108.98,1,Redorai
2026-08-02,Agosto,2026,WhatsApp,Aberto,Nimbus SA,1,45.08,1,Redorai
2026-08-02,Agosto,2026,E-mail,Escalado,Serra Café,1,120.09,1,Redorai
2026-08-03,Agosto,2026,WhatsApp,Em andamento,Maré Energia,1,97.15,1,Redorai
2026-08-03,Agosto,2026,WhatsApp,Pendente,Forge Engenharia,1,186.55,1,Redorai
2026-08-03,Agosto,2026,E-mail,Resolvido,Lumen Tech,1,132.03,1,Redorai
2026-08-03,Agosto,2026,Portal,Escalado,Casa Norte,1,125.53,1,Redorai
2026-08-03,Agosto,2026,E-mail,Resolvido,Pampa Alimentos,1,132.53,1,Redorai
2026-08-04,Agosto,2026,Telefone,Resolvido,Costa Farma,1,168.11,1,Redorai
2026-08-04,Agosto,2026,WhatsApp,Resolvido,Casa Norte,1,152.65,1,Redorai
2026-08-04,Agosto,2026,Chat,Resolvido,Delta Log,1,70.90,1,Redorai
2026-08-04,Agosto,2026,E-mail,Resolvido,Maré Energia,1,149.73,1,Redorai
2026-08-04,Agosto,2026,Telefone,Em andamento,Terra Nova,1,177.00,1,Redorai
2026-08-04,Agosto,2026,E-mail,Resolvido,Verde Agro,1,61.09,1,Redorai
2026-08-04,Agosto,2026,Chat,Resolvido,Forge Engenharia,1,140.33,1,Redorai
2026-08-05,Agosto,2026,Portal,Resolvido,Maré Energia,1,145.13,1,Redorai
2026-08-05,Agosto,2026,Telefone,Em andamento,Rio Branco,1,205.62,1,Redorai
2026-08-05,Agosto,2026,WhatsApp,Aberto,Aurora Moda,1,86.01,1,Redorai
2026-08-05,Agosto,2026,Telefone,Resolvido,Rio Branco,1,58.18,1,Redorai
2026-08-05,Agosto,2026,Telefone,Resolvido,Costa Farma,1,97.60,1,Redorai
2026-08-05,Agosto,2026,Portal,Resolvido,Forge Engenharia,1,144.43,1,Redorai
2026-08-05,Agosto,2026,WhatsApp,Resolvido,Forge Engenharia,1,57.55,1,Redorai
2026-08-05,Agosto,2026,WhatsApp,Escalado,Delta Log,1,74.82,1,Redorai
2026-08-05,Agosto,2026,Telefone,Em andamento,Atlas Ltda,1,46.96,1,Redorai
2026-08-05,Agosto,2026,Portal,Resolvido,Pampa Alimentos,1,130.80,1,Redorai
2026-08-05,Agosto,2026,E-mail,Resolvido,Delta Log,1,129.07,1,Redorai
2026-08-05,Agosto,2026,Chat,Resolvido,Serra Café,1,203.84,1,Redorai
2026-08-05,Agosto,2026,Portal,Pendente,Helix Saúde,1,34.88,1,Redorai
2026-08-06,Agosto,2026,E-mail,Pendente,Boa Vista,1,74.32,1,Redorai
2026-08-06,Agosto,2026,Telefone,Resolvido,Sul Minas,1,98.75,1,Redorai
2026-08-06,Agosto,2026,Telefone,Resolvido,Terra Nova,1,72.17,1,Redorai
2026-08-06,Agosto,2026,E-mail,Resolvido,Aurora Moda,1,117.97,1,Redorai
2026-08-06,Agosto,2026,Chat,Resolvido,Serra Café,1,116.44,1,Redorai
2026-08-06,Agosto,2026,Telefone,Resolvido,Pulse Varejo,1,204.40,1,Redorai
2026-08-06,Agosto,2026,WhatsApp,Pendente,Atlas Ltda,1,124.20,1,Redorai
2026-08-07,Agosto,2026,Chat,Resolvido,Helix Saúde,1,93.59,1,Redorai
2026-08-07,Agosto,2026,Telefone,Resolvido,Maré Energia,1,53.72,1,Redorai
2026-08-07,Agosto,2026,Chat,Aberto,Orbit Educação,1,139.99,1,Redorai
2026-08-07,Agosto,2026,E-mail,Resolvido,Terra Nova,1,131.97,1,Redorai
2026-08-07,Agosto,2026,E-mail,Resolvido,Aurora Moda,1,140.01,1,Redorai
2026-08-07,Agosto,2026,Telefone,Pendente,Forge Engenharia,1,210.13,1,Redorai
2026-08-07,Agosto,2026,Portal,Aberto,Serra Café,1,128.17,1,Redorai
2026-08-07,Agosto,2026,Chat,Resolvido,Céu Soft,1,90.66,1,Redorai
2026-08-07,Agosto,2026,Chat,Resolvido,Rio Branco,1,207.11,1,Redorai
2026-08-08,Agosto,2026,WhatsApp,Em andamento,Forge Engenharia,1,198.36,1,Redorai
2026-08-08,Agosto,2026,Telefone,Pendente,Céu Soft,1,65.23,1,Redorai
2026-08-09,Agosto,2026,Chat,Escalado,Céu Soft,1,117.54,1,Redorai
2026-08-09,Agosto,2026,Portal,Aberto,Aurora Moda,1,193.78,1,Redorai
2026-08-09,Agosto,2026,Chat,Resolvido,Céu Soft,1,163.02,1,Redorai
2026-08-09,Agosto,2026,E-mail,Aberto,Maré Energia,1,192.75,1,Redorai
2026-08-10,Agosto,2026,E-mail,Resolvido,Maré Energia,1,211.30,1,Redorai
2026-08-10,Agosto,2026,Portal,Resolvido,Helix Saúde,1,161.74,1,Redorai
2026-08-10,Agosto,2026,Portal,Resolvido,Atlas Ltda,1,104.90,1,Redorai
2026-08-10,Agosto,2026,E-mail,Resolvido,Delta Log,1,181.39,1,Redorai
2026-08-10,Agosto,2026,E-mail,Resolvido,Pampa Alimentos,1,96.88,1,Redorai
2026-08-10,Agosto,2026,Telefone,Escalado,Maré Energia,1,176.42,1,Redorai
2026-08-10,Agosto,2026,WhatsApp,Aberto,Boa Vista,1,169.48,1,Redorai
2026-08-10,Agosto,2026,Chat,Aberto,Pampa Alimentos,1,99.64,1,Redorai
2026-08-10,Agosto,2026,Chat,Em andamento,Rio Branco,1,58.07,1,Redorai
2026-08-10,Agosto,2026,E-mail,Aberto,Céu Soft,1,199.34,1,Redorai
2026-08-10,Agosto,2026,Chat,Resolvido,Costa Farma,1,85.20,1,Redorai
2026-08-11,Agosto,2026,Telefone,Em andamento,Costa Farma,1,131.49,1,Redorai
2026-08-11,Agosto,2026,Chat,Resolvido,Orbit Educação,1,121.96,1,Redorai
2026-08-11,Agosto,2026,WhatsApp,Aberto,Boa Vista,1,89.36,1,Redorai
2026-08-11,Agosto,2026,Chat,Em andamento,Boa Vista,1,144.95,1,Redorai
2026-08-11,Agosto,2026,Telefone,Resolvido,Delta Log,1,46.66,1,Redorai
2026-08-11,Agosto,2026,Chat,Resolvido,Orbit Educação,1,139.53,1,Redorai
2026-08-11,Agosto,2026,WhatsApp,Resolvido,Verde Agro,1,20.74,1,Redorai
2026-08-11,Agosto,2026,WhatsApp,Pendente,Orbit Educação,1,134.77,1,Redorai
2026-08-11,Agosto,2026,Portal,Em andamento,Casa Norte,1,98.20,1,Redorai
2026-08-11,Agosto,2026,Chat,Resolvido,Pampa Alimentos,1,146.99,1,Redorai
2026-08-11,Agosto,2026,Portal,Resolvido,Aurora Moda,1,122.28,1,Redorai
2026-08-12,Agosto,2026,Telefone,Resolvido,Pulse Varejo,1,193.51,1,Redorai
2026-08-12,Agosto,2026,Telefone,Resolvido,Serra Café,1,17.92,1,Redorai
2026-08-12,Agosto,2026,WhatsApp,Escalado,Verde Agro,1,78.41,1,Redorai
2026-08-12,Agosto,2026,WhatsApp,Em andamento,Terra Nova,1,174.49,1,Redorai
2026-08-12,Agosto,2026,Chat,Resolvido,Pampa Alimentos,1,117.25,1,Redorai
2026-08-12,Agosto,2026,E-mail,Resolvido,Casa Norte,1,199.12,1,Redorai
2026-08-12,Agosto,2026,WhatsApp,Resolvido,Nimbus SA,1,96.69,1,Redorai
2026-08-12,Agosto,2026,WhatsApp,Aberto,Casa Norte,1,28.78,1,Redorai
2026-08-12,Agosto,2026,Portal,Resolvido,Sul Minas,1,193.89,1,Redorai
2026-08-12,Agosto,2026,E-mail,Escalado,Céu Soft,1,131.17,1,Redorai
2026-08-13,Agosto,2026,Chat,Em andamento,Verde Agro,1,61.81,1,Redorai
2026-08-13,Agosto,2026,Chat,Resolvido,Nimbus SA,1,215.77,1,Redorai
2026-08-13,Agosto,2026,WhatsApp,Em andamento,Forge Engenharia,1,167.34,1,Redorai
2026-08-13,Agosto,2026,E-mail,Resolvido,Orbit Educação,1,122.12,1,Redorai
2026-08-13,Agosto,2026,Chat,Aberto,Verde Agro,1,135.06,1,Redorai
2026-08-13,Agosto,2026,Telefone,Resolvido,Helix Saúde,1,125.07,1,Redorai
2026-08-13,Agosto,2026,WhatsApp,Resolvido,Forge Engenharia,1,55.27,1,Redorai
2026-08-14,Agosto,2026,Telefone,Resolvido,Lumen Tech,1,35.47,1,Redorai
2026-08-14,Agosto,2026,Portal,Resolvido,Rio Branco,1,76.49,1,Redorai
2026-08-14,Agosto,2026,Telefone,Aberto,Helix Saúde,1,162.60,1,Redorai
2026-08-14,Agosto,2026,Chat,Resolvido,Boa Vista,1,180.18,1,Redorai
2026-08-14,Agosto,2026,Telefone,Resolvido,Atlas Ltda,1,66.61,1,Redorai
2026-08-15,Agosto,2026,Telefone,Resolvido,Pulse Varejo,1,82.37,1,Redorai
2026-08-15,Agosto,2026,WhatsApp,Resolvido,Delta Log,1,69.16,1,Redorai
2026-08-15,Agosto,2026,WhatsApp,Resolvido,Costa Farma,1,153.96,1,Redorai
2026-08-15,Agosto,2026,Telefone,Resolvido,Helix Saúde,1,215.33,1,Redorai
2026-08-16,Agosto,2026,WhatsApp,Resolvido,Casa Norte,1,111.45,1,Redorai
2026-08-16,Agosto,2026,E-mail,Pendente,Maré Energia,1,152.96,1,Redorai
2026-08-17,Agosto,2026,Telefone,Escalado,Aurora Moda,1,145.77,1,Redorai
2026-08-17,Agosto,2026,Chat,Resolvido,Lumen Tech,1,174.65,1,Redorai
2026-08-17,Agosto,2026,Chat,Resolvido,Delta Log,1,117.86,1,Redorai
2026-08-17,Agosto,2026,Portal,Em andamento,Rio Branco,1,36.10,1,Redorai
2026-08-17,Agosto,2026,Portal,Em andamento,Lumen Tech,1,132.06,1,Redorai
2026-08-18,Agosto,2026,Chat,Em andamento,Serra Café,1,176.09,1,Redorai
2026-08-18,Agosto,2026,Portal,Resolvido,Pulse Varejo,1,81.76,1,Redorai
2026-08-18,Agosto,2026,Telefone,Resolvido,Terra Nova,1,176.69,1,Redorai
2026-08-18,Agosto,2026,WhatsApp,Resolvido,Verde Agro,1,206.23,1,Redorai
2026-08-18,Agosto,2026,WhatsApp,Resolvido,Pampa Alimentos,1,44.72,1,Redorai
2026-08-18,Agosto,2026,WhatsApp,Em andamento,Aurora Moda,1,107.19,1,Redorai
2026-08-19,Agosto,2026,Telefone,Resolvido,Atlas Ltda,1,171.26,1,Redorai
2026-08-19,Agosto,2026,Telefone,Resolvido,Pampa Alimentos,1,147.39,1,Redorai
2026-08-19,Agosto,2026,Telefone,Pendente,Costa Farma,1,18.99,1,Redorai
2026-08-19,Agosto,2026,Chat,Resolvido,Costa Farma,1,75.43,1,Redorai
2026-08-19,Agosto,2026,WhatsApp,Em andamento,Maré Energia,1,177.14,1,Redorai
2026-08-19,Agosto,2026,Portal,Em andamento,Lumen Tech,1,178.48,1,Redorai
2026-08-19,Agosto,2026,Telefone,Resolvido,Costa Farma,1,36.90,1,Redorai
2026-08-19,Agosto,2026,WhatsApp,Em andamento,Rio Branco,1,208.01,1,Redorai
2026-08-19,Agosto,2026,E-mail,Resolvido,Serra Café,1,156.00,1,Redorai
2026-08-19,Agosto,2026,Telefone,Resolvido,Verde Agro,1,72.43,1,Redorai
2026-08-20,Agosto,2026,E-mail,Resolvido,Helix Saúde,1,26.50,1,Redorai
2026-08-20,Agosto,2026,Portal,Em andamento,Pampa Alimentos,1,104.82,1,Redorai
2026-08-20,Agosto,2026,Telefone,Em andamento,Orbit Educação,1,195.57,1,Redorai
2026-08-20,Agosto,2026,Telefone,Aberto,Orbit Educação,1,194.16,1,Redorai
2026-08-20,Agosto,2026,Portal,Resolvido,Lumen Tech,1,130.18,1,Redorai
2026-08-20,Agosto,2026,WhatsApp,Resolvido,Boa Vista,1,127.05,1,Redorai
2026-08-20,Agosto,2026,Portal,Resolvido,Casa Norte,1,182.55,1,Redorai
2026-08-20,Agosto,2026,Chat,Resolvido,Forge Engenharia,1,193.50,1,Redorai
2026-08-20,Agosto,2026,WhatsApp,Resolvido,Pampa Alimentos,1,200.55,1,Redorai
2026-08-20,Agosto,2026,Chat,Resolvido,Pulse Varejo,1,80.86,1,Redorai
2026-08-20,Agosto,2026,WhatsApp,Em andamento,Aurora Moda,1,55.79,1,Redorai
2026-08-20,Agosto,2026,WhatsApp,Escalado,Costa Farma,1,138.74,1,Redorai
2026-08-20,Agosto,2026,Chat,Escalado,Helix Saúde,1,146.66,1,Redorai
2026-08-21,Agosto,2026,Telefone,Em andamento,Nimbus SA,1,185.49,1,Redorai
2026-08-21,Agosto,2026,Portal,Aberto,Pampa Alimentos,1,18.32,1,Redorai
2026-08-21,Agosto,2026,E-mail,Resolvido,Casa Norte,1,193.98,1,Redorai
2026-08-21,Agosto,2026,Portal,Em andamento,Rio Branco,1,72.94,1,Redorai
2026-08-21,Agosto,2026,E-mail,Em andamento,Forge Engenharia,1,130.89,1,Redorai
2026-08-21,Agosto,2026,E-mail,Escalado,Sul Minas,1,47.44,1,Redorai
2026-08-21,Agosto,2026,E-mail,Resolvido,Boa Vista,1,204.11,1,Redorai
2026-08-21,Agosto,2026,Chat,Resolvido,Forge Engenharia,1,172.26,1,Redorai
2026-08-21,Agosto,2026,WhatsApp,Resolvido,Céu Soft,1,107.51,1,Redorai
2026-08-21,Agosto,2026,Chat,Resolvido,Aurora Moda,1,29.97,1,Redorai
2026-08-22,Agosto,2026,Telefone,Resolvido,Atlas Ltda,1,97.30,1,Redorai
2026-08-22,Agosto,2026,Portal,Em andamento,Serra Café,1,18.87,1,Redorai
2026-08-22,Agosto,2026,Telefone,Em andamento,Orbit Educação,1,68.06,1,Redorai
2026-08-23,Agosto,2026,WhatsApp,Resolvido,Sul Minas,1,108.84,1,Redorai
2026-08-23,Agosto,2026,Portal,Resolvido,Pampa Alimentos,1,198.11,1,Redorai
2026-08-24,Agosto,2026,Chat,Pendente,Lumen Tech,1,78.24,1,Redorai
2026-08-24,Agosto,2026,Portal,Aberto,Terra Nova,1,208.62,1,Redorai
2026-08-24,Agosto,2026,Chat,Aberto,Sul Minas,1,86.45,1,Redorai
2026-08-24,Agosto,2026,WhatsApp,Aberto,Verde Agro,1,149.92,1,Redorai
2026-08-24,Agosto,2026,Chat,Pendente,Maré Energia,1,218.16,1,Redorai
2026-08-24,Agosto,2026,Chat,Em andamento,Pampa Alimentos,1,20.60,1,Redorai
2026-08-24,Agosto,2026,Telefone,Resolvido,Helix Saúde,1,186.00,1,Redorai
2026-08-24,Agosto,2026,Telefone,Em andamento,Lumen Tech,1,92.99,1,Redorai
2026-08-24,Agosto,2026,Telefone,Resolvido,Lumen Tech,1,57.15,1,Redorai
2026-08-24,Agosto,2026,E-mail,Em andamento,Forge Engenharia,1,213.69,1,Redorai
2026-08-24,Agosto,2026,Portal,Resolvido,Casa Norte,1,39.95,1,Redorai
2026-08-24,Agosto,2026,E-mail,Resolvido,Rio Branco,1,166.83,1,Redorai
2026-08-24,Agosto,2026,WhatsApp,Em andamento,Maré Energia,1,54.15,1,Redorai
2026-08-25,Agosto,2026,WhatsApp,Resolvido,Rio Branco,1,67.33,1,Redorai
2026-08-25,Agosto,2026,Telefone,Aberto,Atlas Ltda,1,16.49,1,Redorai
2026-08-25,Agosto,2026,Telefone,Resolvido,Helix Saúde,1,87.71,1,Redorai
2026-08-25,Agosto,2026,E-mail,Escalado,Maré Energia,1,208.92,1,Redorai
2026-08-25,Agosto,2026,Chat,Resolvido,Forge Engenharia,1,148.34,1,Redorai
2026-08-26,Agosto,2026,E-mail,Resolvido,Costa Farma,1,164.57,1,Redorai
2026-08-26,Agosto,2026,E-mail,Resolvido,Orbit Educação,1,188.72,1,Redorai
2026-08-26,Agosto,2026,E-mail,Pendente,Orbit Educação,1,121.32,1,Redorai
2026-08-26,Agosto,2026,Telefone,Pendente,Nimbus SA,1,27.54,1,Redorai
2026-08-26,Agosto,2026,WhatsApp,Resolvido,Pampa Alimentos,1,141.60,1,Redorai
2026-08-26,Agosto,2026,Telefone,Resolvido,Pulse Varejo,1,50.80,1,Redorai
2026-08-26,Agosto,2026,Chat,Resolvido,Pulse Varejo,1,89.84,1,Redorai
2026-08-26,Agosto,2026,Chat,Escalado,Atlas Ltda,1,117.00,1,Redorai
2026-08-26,Agosto,2026,WhatsApp,Em andamento,Costa Farma,1,142.49,1,Redorai
2026-08-26,Agosto,2026,E-mail,Aberto,Aurora Moda,1,20.84,1,Redorai
2026-08-27,Agosto,2026,Chat,Aberto,Maré Energia,1,24.53,1,Redorai
2026-08-27,Agosto,2026,Portal,Em andamento,Casa Norte,1,49.80,1,Redorai
2026-08-27,Agosto,2026,WhatsApp,Aberto,Verde Agro,1,33.89,1,Redorai
2026-08-27,Agosto,2026,E-mail,Escalado,Rio Branco,1,110.21,1,Redorai
2026-08-27,Agosto,2026,Portal,Resolvido,Céu Soft,1,42.55,1,Redorai
2026-08-27,Agosto,2026,E-mail,Resolvido,Delta Log,1,112.63,1,Redorai
2026-08-27,Agosto,2026,WhatsApp,Resolvido,Orbit Educação,1,81.19,1,Redorai
2026-08-27,Agosto,2026,Portal,Resolvido,Helix Saúde,1,112.95,1,Redorai
2026-08-27,Agosto,2026,Portal,Resolvido,Lumen Tech,1,40.80,1,Redorai
2026-08-27,Agosto,2026,Chat,Resolvido,Verde Agro,1,150.14,1,Redorai
2026-08-27,Agosto,2026,Telefone,Resolvido,Delta Log,1,196.82,1,Redorai
2026-08-28,Agosto,2026,WhatsApp,Em andamento,Pulse Varejo,1,164.66,1,Redorai
2026-08-28,Agosto,2026,Telefone,Em andamento,Boa Vista,1,121.58,1,Redorai
2026-08-28,Agosto,2026,WhatsApp,Resolvido,Orbit Educação,1,82.23,1,Redorai
2026-08-28,Agosto,2026,Chat,Em andamento,Boa Vista,1,165.96,1,Redorai
2026-08-28,Agosto,2026,Telefone,Resolvido,Nimbus SA,1,177.81,1,Redorai
